product_desc,revenue,qty,mass_kg,transactions,cum_revenue,cum_pct,rank,abc_class
Sogood Potjiekos Mix 100g,434.53,25.0,2.5,21,98243539.91000013,99.9602738669475,1405,C
Jungle Energy Bar Berries 40g,430.95,31.0,1.24,25,98243970.86000013,99.96071234748335,1406,C
Mrs Ball's Original Chutney 860g,426.02,7.0,6.02,6,98244396.88000013,99.96114581187105,1407,C
RTE: Lasagna Each,426.0,14.0,1.0,12,98244822.88000013,99.96157925590927,1408,C
Alb Sup Brown Rolls - 6x60g,422.46,18.0,6.4799999999999995,15,98245245.34000012,99.96200909808857,1409,C
Power Super Maize Meal 1Kg,421.65000000000003,35.0,35.0,24,98245666.99000013,99.96243811611373,1410,C
Nandos - P/P MEDIUM 125g,417.28,16.0,2.08,16,98246084.27000013,99.96286268777634,1411,C
Nandos - P/P LEMON&HERB 125g,417.28,16.0,2.08,16,98246501.55000013,99.96328725943893,1412,C
RTE: Pork Lasagne P/kg,416.46000000000004,26.0,3.19,12,98246918.01000012,99.96371099677262,1413,C
Tropika DDS Pineapple 250g,415.41,37.0,9.25,28,98247333.42000012,99.96413366575834,1414,C
Sliced French Polony 12 x 180g,413.71,3.0,6.48,2,98247747.13000011,99.96455460503779,1415,C
MI-S & T Gherkins - Hamburger Sliced 380g,411.2,11.0,4.18,9,98248158.33000012,99.96497299045684,1416,C
All Gold Tomato Sauce 700ml,411.18,11.0,7.699999999999999,11,98248569.51000012,99.9653913555264,1417,C
Thirsti Spark - Mixers - FS Blood Orange 250ml,411.0,43.0,10.75,33,98248980.51000012,99.96580953745061,1418,C
Tinkies Mini - Chocolate Potion - 30g,406.3,78.0,2.34,18,98249386.81000012,99.96622293724575,1419,C
Tropika DDS Mango250g,405.0,37.0,9.25,31,98249791.81000012,99.96663501432432,1420,C
RTE: Pork Sausage Roll Each (2 Sausages),399.9,16.0,0.0,4,98250191.71000013,99.96704190228415,1421,C
RTE: Eskort Famous Dagwood Beef,395.57,10.0,0.0,6,98250587.28000012,99.96744438458039,1422,C
Maynards Enerjelly Mini Jubes 60g,391.03000000000003,25.0,1.5,17,98250978.31000012,99.96784224754344,1423,C
Sogood Instant Custard 150g,384.20000000000005,17.0,2.55,15,98251362.51000012,99.96823316115726,1424,C
R/Box Minced Meat Seasoning 40g,384.03,26.0,26.0,25,98251746.54000013,99.96862390180044,1425,C
Vienna 125g Combo Deal,382.5,11.0,0.0,5,98252129.04000013,99.96901308570799,1426,C
Veggies 2Kg - R20 Deal,379.81,19.0,38.0,13,98252508.85000013,99.96939953260977,1427,C
RTE: Deli Pulled Pork Burger,365.12,12.0,0.0,10,98252873.97000013,99.96977103281455,1428,C
Colman's Original Worcestershire Sauce 250ml,365.12,14.0,3.5,14,98253239.09000014,99.97014253301933,1429,C
Spath - Chilli Cabanossi P/kg,362.16,7.0,1.67,6,98253601.25000013,99.97051102150026,1430,C
Cold Meat Spiced Ham P/Kg,353.82,35.0,27.14,3,98253955.07000013,99.9708710242458,1431,C
Tasty Treats Multigrain Snactive 500g,347.72,10.0,5.0,8,98254302.79000013,99.9712248203983,1432,C
Tasty Treats  Wholewheat Snactive 500g,347.70000000000005,10.0,5.0,10,98254650.49000013,99.97157859620134,1433,C
Tasty Treats Lightly Salted Crackers 100g,347.63,20.0,2.0,13,98254998.12000012,99.97193230078115,1434,C
Tasty Treats Trisk Cheddar Cheese Crackers 100g,347.62,20.0,2.0,18,98255345.74000013,99.97228599518625,1435,C
Tasty Treats Trisk Bacon Crackers 100g,347.62,20.0,2.0,16,98255693.36000013,99.97263968959133,1436,C
Festive Christmas Trees P/kg,347.32,6.0,2.13,4,98256040.68000013,99.97299307875413,1437,C
Peppadew - Piquant Pep CJ Whole 260g,346.85999999999996,9.0,2.34,7,98256387.54000013,99.97334599987876,1438,C
Maynards Sour Enerjelly Babies 60g,344.11,22.0,1.3199999999999998,18,98256731.65000013,99.97369612294916,1439,C
Nandos - SACHETS P/PERI MEDIUM New 25g,343.85,66.0,1.85,48,98257075.50000012,99.97404598147625,1440,C
Col.Hot English Mustard 168g,334.74,7.0,1.1900000000000002,7,98257410.24000011,99.97438657081275,1441,C
Col.Mild W/Grain Mustard 145g,334.74,7.0,0.9800000000000001,7,98257744.98000011,99.97472716014926,1442,C
Nandos - UMLILO HOT 90g,333.63,24.0,2.16,20,98258078.6100001,99.97506662008932,1443,C
MCC HAWAIIAN MIX 1Kg,328.93,7.0,7.0,5,98258407.54000011,99.97540129790035,1444,C
Maynards Funky Flavourz Mini Jelly Babies 60g,328.47,21.0,1.26,18,98258736.01000011,99.97573550767319,1445,C
Sogood Instant Oniongravy 100g,325.79,25.0,2.5,21,98259061.80000012,99.976066990615,1446,C
Black pepper 50g grinder,313.02,6.0,0.30000000000000004,6,98259374.82000011,99.9763854804104,1447,C
RTE: Pork Curry & Rice 500g,312.96999999999997,8.0,0.0,4,98259687.79000011,99.9767039193321,1448,C
Jimmy's Sauces Sweet Mustard 750ml,312.96,8.0,6.0,8,98260000.7500001,99.97702234807903,1449,C
Nandos - P/P EXTRA EX HOT 125g,312.96,12.0,1.56,12,98260313.7100001,99.97734077682598,1450,C
Nandos - P/P EXTRA HOT 125g,312.96,12.0,1.55,11,98260626.67000009,99.97765920557292,1451,C
Nestle Pure Life Still 750ml,312.75,24.0,18.0,20,98260939.42000009,99.97797742065028,1452,C
Rooibaard Braai Spice 200ml,309.54,6.0,1.2000000000000002,6,98261248.9600001,99.97829236963524,1453,C
Peppadew Splash On Sauce-Mild 125ml,299.08,10.0,1.3,10,98261548.0400001,99.97859667583934,1454,C
Thirsti Water Still (Barbie) 330ml,297.07,38.0,12.540000000000001,27,98261845.11000009,99.97889893692016,1455,C
Peppadew Piquante Whole Sweet Pepper - Mild 400g,295.59,7.0,2.8000000000000003,7,98262140.70000009,99.97919969213908,1456,C
Sauces Retail Braai Basting - 750ml,292.99,7.0,5.25,7,98262433.69000009,99.9794978019249,1457,C
Beef Biltong P/kg (HBG),288.02,1.0,0.0,2,98262721.71000008,99.97979085486358,1458,C
Thirsti Spark - Mixers - SF Tonic 250ml,286.75,30.0,7.5,25,98263008.46000008,99.98008261560997,1459,C
Sweet Potato 1Kg,285.21000000000004,4.0,4.0,3,98263293.67000008,99.98037280944597,1460,C
Eskort Crumbed Pork Fingers 450g x 9,284.36,1.0,3.6,1,98263578.03000008,99.98066213842885,1461,C
Mashed Butternut 1Kg,278.24,4.0,4.0,4,98263856.27000007,99.98094524046921,1462,C
Jungle Energy Bar Nuts 40g,278.03,20.0,0.8,17,98264134.30000007,99.98122812883997,1463,C
Pork Rinds,278.01,1.0,15.55,1,98264412.31000008,99.98151099686126,1464,C
RTE: Frikkadels Deluxe,276.71,7.0,0.83,7,98264689.02000007,99.98179254216598,1465,C
Chicken Spice Refill Box,265.89,18.0,0.9,15,98264954.91000007,99.98206307839914,1466,C
Qualifresh Worcester Sprinkle 50g,265.87,18.0,0.9,17,98265220.78000008,99.9823335942828,1467,C
Transport Zone 2 : 6 - 15 KM,260.86,2.0,2.0,1,98265481.64000008,99.98259901262038,1468,C
Valpre Spring Water Sparkling 1L,259.95,23.0,0.0,16,98265741.59000008,99.98286350505637,1469,C
Tropika DDS Orange 250g,259.89,23.0,5.75,22,98266001.48000008,99.98312793644392,1470,C
Thirsti Spark - Mixers - FS Tonic 250ml,258.1,27.0,6.75,25,98266259.58000007,99.98339054655251,1471,C
Sliced Sandwich Ham MAP 12x125g,254.28,1.0,1.5,1,98266513.86000007,99.98364926990942,1472,C
Eskort Kapana Polony 6 x (5 x 80g),250.91,2.0,4.8,2,98266764.77000007,99.98390456437801,1473,C
Clover Krush Cranberry 1.5Lt,250.38,6.0,9.0,6,98267015.15000007,99.98415931958526,1474,C
Tasty Treats Saltine Whole Wheat 100g,250.3,24.0,2.4000000000000004,22,98267265.45000006,99.98441399339457,1475,C
Tasty Treats Saltine Plain 100g,250.27,24.0,2.4000000000000004,19,98267515.72000006,99.98466863667964,1476,C
Maynards Red and Black Jellies 60g,250.25,16.0,0.96,15,98267765.97000006,99.98492325961524,1477,C
Quinns Brown Vinegar 750ml,249.38,21.0,15.75,20,98268015.35000005,99.98517699734822,1478,C
Fresh Marinated Belly Ribs per kg RW,247.79999999999998,3.0,3.0,3,98268263.15000005,99.98542912747186,1479,C
Soft Drink Lemon Twist 440ml,240.24,24.0,10.56,1,98268503.39000005,99.98567356549002,1480,C
Switch Tutti-frutti 500ml,237.25,21.0,10.5,15,98268740.64000005,99.98591496126014,1481,C
TV Bar White 52g,236.3,17.0,0.8500000000000001,17,98268976.94000004,99.98615539042969,1482,C
Gold medal mini pork sausage 375g combo promo,234.75,3.0,0.0,2,98269211.69000004,99.98639424251412,1483,C
Pepsi Light 6 X 2Lt,234.75,3.0,36.0,3,98269446.44000004,99.98663309459856,1484,C
Savoury Platter,234.75,3.0,2.0,2,98269681.19000004,99.98687194668301,1485,C
Kenny's Crackling Fruit Chutney 90g,234.71999999999997,9.0,0.8099999999999999,9,98269915.91000004,99.98711076824321,1486,C
Maynards Sweet and Sours Jubes 60g,234.62,15.0,0.8999999999999999,12,98270150.53000005,99.98734948805601,1487,C
De Vries Canelle  250g,229.44000000000003,12.0,3.0,11,98270379.97000004,99.98758293735209,1488,C
Thirsti Spark - Mixers - FS Pink 250ml,229.41,24.0,6.0,21,98270609.38000004,99.98781635612393,1489,C
Eskort Blaas Grafie (Blower & Shovel),226.08,2.0,2.0,1,98270835.46000004,99.98804638670646,1490,C
Fattis & Monis - Macaroni 3kg,226.06,2.0,6.0,2,98271061.52000004,99.98827639693951,1491,C
MI-Sweet & Tangy Gherkins 380g,224.28000000000003,6.0,2.2800000000000002,6,98271285.80000004,99.98850459606837,1492,C
TV Bar Milk 47g,222.41,16.0,0.79,14,98271508.21000004,99.98873089252032,1493,C
Eskort Sliced Pepperoni Loaf 12 x 180g,221.07,1.0,2.16,1,98271729.28000003,99.98895582555679,1494,C
Col.Spray & Cook Original 300ml,217.35,5.0,1.5,5,98271946.63000003,99.98917697358894,1495,C
SAMOOSA POTATO 12s,217.35,5.0,1.4000000000000001,5,98272163.98000002,99.98939812162111,1496,C
Nandos - PERI PERI EXTRA EXTRA HOT 250ML,217.35,5.0,1.25,5,98272381.33000001,99.98961926965329,1497,C
MI-Italian Style Peeled Diced Tomatoes 410g,217.3,10.0,4.1,10,98272598.63000001,99.98984036681175,1498,C
Mrs Balls Chutney Original 375g,213.01,7.0,2.66,7,98272811.64000002,99.9900570990056,1499,C
PPD Sweet jalapeno peppers mild halves 400g,213.0,5.0,2.0,5,98273024.64000002,99.99027382102472,1500,C
Eskort Branded Braai Tong,208.68,2.0,0.7,2,98273233.32000002,99.99048614755498,1501,C
Kenny's Crackling Sweet Chilli 90g,208.64,8.0,0.72,8,98273441.96000002,99.99069843338629,1502,C
Tasty Treats Saltee Lightly Salted  200g,208.57,12.0,2.4000000000000004,11,98273650.53000002,99.99091064799438,1503,C
Tastic Parboiled Rice 10kg,199.99,1.0,10.0,1,98273850.52000001,99.99111413267326,1504,C
RTE: Pork Stew only 406g,195.60000000000002,6.0,0.0,2,98274046.12,99.9913131506401,1505,C
Krush Juice 100% Guava 500ml,195.57,9.0,4.5,7,98274241.69,99.9915121380827,1506,C
RTE: Chips/Russian - Fried Unions,193.81,11.0,3.0,2,98274435.5,99.9917093347706,1507,C
Col.Dijon Mustard 162g,191.26999999999998,4.0,0.64,3,98274626.77,99.99190394707385,1508,C
Crown National Spice-O-Mat Shaker 100g,191.17999999999998,11.0,1.1,11,98274817.95,99.99209846780445,1509,C
Thirsti Spark - Mixers - Soda Water 250ml,191.17000000000002,20.0,5.0,17,98275009.12,99.99229297836028,1510,C
MI-Chakalaka Mild 410g,187.76,8.0,3.28,7,98275196.88000001,99.99248401932887,1511,C
BC - Refreshhh 2Lt Pink Lemonade,187.74,16.0,32.0,14,98275384.62,99.99267503994797,1512,C
Clover Full Cream Milk 300ml,181.86,14.0,14.0,11,98275566.48,99.99286007781836,1513,C
Umlando No Pork Braaiwors 6 x 720g,181.74,1.0,4.32,1,98275748.22,99.99304499359184,1514,C
Maynards Fruity Flav Dual Magic Jellies 60g,172.07,11.0,0.6599999999999999,8,98275920.28999999,99.99322007038914,1515,C
RTE: Eisbein Oven Baked p/kg,169.63,6.0,2.06,6,98276089.91999999,99.99339266454925,1516,C
Cape Fruit - Fruit Cocktail Delight 5 Lt,165.21,1.0,5.0,1,98276255.12999998,99.99356076147308,1517,C
Stopped Code,157.38,1.0,1.0,1,98276412.50999998,99.99372089157337,1518,C
MI-Cherry Peppers (Chopped) - Sweet & Tangy 400g,156.51,3.0,1.2000000000000002,3,98276569.01999998,99.99388013647109,1519,C
Eskort Deli Flaked Ham 1kg,156.5,2.0,2.0,2,98276725.51999998,99.99403937119405,1520,C
Black Cat Bar Peanut Crunch 48g,152.91,11.0,0.55,10,98276878.42999998,99.99419495318439,1521,C
Bonaqua Strawberry Flavoured Water 500ml,146.87,13.0,6.0,7,98277025.29999998,99.99434438963016,1522,C
CREAMLINE DAIRY BLEND 1L,146.01999999999998,12.0,12.0,10,98277171.31999998,99.99449296122278,1523,C
Supplier Promo Card,144.42000000000002,5.0,167.76,2,98277315.73999998,99.99463990485657,1524,C
Col.American Mustard 167g,143.46,3.0,0.51,3,98277459.19999997,99.99478587171508,1525,C
Mrs Balls Sweet Chilli Sauce 360g,143.45000000000002,5.0,1.7999999999999998,5,98277602.64999998,99.99493182839883,1526,C
Mageu creamy vannila 500ml,143.35,11.0,5.5,9,98277745.99999997,99.99507768333517,1527,C
RTE: 2 Piece Chicken & Pap + Switch,135.62,4.0,0.0,2,98277881.61999997,99.99521567319542,1528,C
Clover Bliss Yoghurt 150g,135.54000000000002,13.0,1.95,6,98278017.15999998,99.99535358165772,1529,C
Marinated Chicken Braai Burgers 800G,130.41,3.0,0.0,1,98278147.56999998,99.99548627047702,1530,C
MI-Indian Style Peeled Diced Tomatoes 410g,130.38,6.0,2.46,4,98278277.94999997,99.99561892877209,1531,C
RTE: Soup Cup,126.48,6.0,0.0,8,98278404.42999998,99.99574761891753,1532,C
Koo Mixed Vegetables 410g,119.94999999999999,6.0,2.46,2,98278524.37999998,99.99586966495599,1533,C
Loose Mini Viennas,113.72,1.0,132.1,1,98278638.09999998,99.99598537212975,1534,C
Festive Value Pack,113.03,1.0,1.0,1,98278751.12999998,99.9961003772463,1535,C
Switch - Springbok Sugar Free 500ml,113.0,10.0,5.0,1,98278864.12999998,99.99621535183859,1536,C
STOPPED Code,110.04,1.0,0.71,1,98278974.16999999,99.99632731470706,1537,C
Smoked Pork Neck Steaks p/kg Butchery,108.46,1.0,1.01,1,98279082.62999998,99.99643766996617,1538,C
All Gold Tomato Sauce Hot & Spicy 500ml,104.31,3.0,1.5,3,98279186.93999998,99.99654380270708,1539,C
Sunbake Cocktail Seed Rolls 6,99.96,5.0,2.0,2,98279286.89999998,99.99664550943491,1540,C
Farmers Deli Back Bacon 200g,99.94999999999999,149.0,29.8,3,98279386.84999998,99.99674720598802,1541,C
Clover Yoghurt Smooth Strawberry 6x100g,95.6,6.0,6.0,3,98279482.44999997,99.99684447652804,1542,C
Tinkies - Half & Half Strawberry & Vanilla 45g,95.56,11.0,0.51,6,98279578.00999998,99.9969417063691,1543,C
Hocks : Pickled Hocks Oven Baked per kg RW,89.44,2.0,1.14,2,98279667.44999997,99.99703270926764,1544,C
Eskort Spiced Pork Belly Roast p/kg UP,88.73,1.0,0.79,1,98279756.17999998,99.99712298975946,1545,C
RTE: Full Chicken,86.95,1.0,0.0,1,98279843.12999998,99.99721145914707,1546,C
Monster Energy Drink Ultra 500ml,86.91,5.0,5.0,4,98279930.03999998,99.99729988783571,1547,C
Mageu Number 1 Banana Custard 500ml,83.41,6.0,3.0,5,98280013.44999997,99.99738475536441,1548,C
Crumbed Chicken Nuggets 1Kg (FLAND),82.6,1.0,1.0,1,98280096.04999997,99.99746879873895,1549,C
Spinach & Potato 1Kg,80.86,1.0,1.0,1,98280176.90999997,99.99755107170827,1550,C
Eskort BBQ Spare Ribs Pre-Cooked 500g FR,75.64,1.0,0.5,1,98280252.54999997,99.99762803346191,1551,C
RTE: Bacon Pie,71.94,1.0,0.87,1,98280324.48999996,99.99770123056075,1552,C
Pig Heads with Cheeks per kg HDB STOPPED,71.73,1.0,4.59,1,98280396.21999997,99.99777421399001,1553,C
RTE: Potato & Pork Belly Bake,71.26,5.0,0.9199999999999999,6,98280467.47999997,99.99784671920636,1554,C
Frankfurters 500g,69.54,2.0,1.0,2,98280537.01999998,99.99791747436697,1555,C
Alb Sup Low Gi Wholeweat Brown Bread  - 800g,67.97,3.0,2.4000000000000004,3,98280604.98999998,99.99798663209297,1556,C
MI-Mexican Style Peeled Diced Tomatoes 410g,65.19,3.0,1.23,3,98280670.17999998,99.99805296124052,1557,C
Beef Tongue,63.47,1.0,1.0,1,98280733.64999998,99.99811754033232,1558,C
2 x RUSSIAN & CHIPS,62.57,4.0,0.0,1,98280796.21999997,99.99818120369726,1559,C
RTE: Pap & Prego Steak,60.86,2.0,0.0,2,98280857.07999997,99.99824312718121,1560,C
Koo Vegetable Curry 420g,59.97,3.0,1.26,2,98280917.04999997,99.99830414511307,1561,C
RTE: Sandwich - Cheese and Tomato,59.97,3.0,0.0,1,98280977.01999997,99.99836516304494,1562,C
Fattis & Monis - Spaghetti 500g,57.37,3.0,1.5,1,98281034.38999997,99.9984235355437,1563,C
Tinkies Mini - Strawberry Tingle - 30g,57.3,11.0,0.32999999999999996,5,98281091.68999997,99.99848183681925,1564,C
Alb Sup Best of Both - 700g,55.62,3.0,2.0999999999999996,3,98281147.30999997,99.99853842873804,1565,C
RTE: Butternut Salad,55.5,4.0,0.61,5,98281202.80999997,99.99859489855993,1566,C
RB - Premium Meat Paint Basting 350ml,52.17,1.0,0.35,1,98281254.97999997,99.9986479801925,1567,C
RTE: Shisa Nyama,52.16,2.0,0.0,2,98281307.13999997,99.99870105165031,1568,C
Butternut 7kg,49.99,1.0,7.0,1,98281357.12999997,99.99875191518898,1569,C
RTE: Pork Fillet P/kg,48.97,8.0,0.35,2,98281406.09999996,99.99880174090389,1570,C
Nestle Pure Life Sparkling 500ml,47.82,1.0,0.5,1,98281453.91999996,99.99885039652338,1571,C
Kenny's Pork Crackling Bacon Per kg,47.41,0.0,0.0,1,98281501.32999995,99.99889863497843,1572,C
Alb Ultima Kilojoule Con. Brown Bread - 500g,43.98,2.0,1.0,2,98281545.30999996,99.99894338349674,1573,C
Kenny's Pork Crackling Kaiings Sweet Chilli per k,43.76,1.0,0.15,1,98281589.06999996,99.99898790817072,1574,C
RTE - MINI MEATY PIZZA,43.47,1.0,0.13,1,98281632.53999996,99.99903213777715,1575,C
Frio Red Vienna 1kg,43.47,1.0,1.0,1,98281676.00999996,99.9990763673836,1576,C
Tinkies - Half & Half Chocolate & Vanilla 45g,43.44,5.0,0.22999999999999998,2,98281719.44999996,99.99912056646579,1577,C
Clover Bliss Choc Chip Yoghurt 150g,41.71,4.0,0.6,3,98281761.15999995,99.99916300531751,1578,C
Alb Sup Brown Bread Thick Slice - 700g,39.98,2.0,1.4,2,98281801.13999996,99.99920368393876,1579,C
Coo-ee 2lt Pineapple,39.96,3.0,6.0,3,98281841.09999995,99.9992443422105,1580,C
Boereboontjies 500g,39.12,1.0,0.5,1,98281880.21999995,99.99928414580388,1581,C
Cooking With Footlong Viennas 1kg,38.25,1.0,1.0,1,98281918.46999995,99.99932306419464,1582,C
Fattis & Monis - Macaroni 500g,38.24,2.0,1.0,1,98281956.70999995,99.99936197241064,1583,C
Cabanossi p/kg,36.52,1.0,0.21,1,98281993.22999994,99.99939913057091,1584,C
Alb Sup White Low GI Bread - 700g,34.76,2.0,1.4,2,98282027.98999995,99.99943449797647,1585,C
Alb Sup White Bread Thick Slice - 700g,34.76,2.0,1.4,2,98282062.74999996,99.99946986538204,1586,C
Smoked Pork Neck Roast p/kg BULK ONLY,34.12,1.0,0.33,1,98282096.86999996,99.99950458160407,1587,C
BBQ Pork Belly Ribs,32.05,0.0,0.0,1,98282128.91999996,99.99953719165437,1588,C
Reboost Plus Immune Boost Triple Citrus 500ml,31.29,3.0,1.5,3,98282160.20999996,99.99956902842422,1589,C
Peppadew Splash On Sauce-Hot 125ml,28.69,1.0,0.13,1,98282188.89999996,99.99959821976097,1590,C
RTE: Boiled Egg,27.76,7.0,3.0,5,98282216.65999997,99.99962646484666,1591,C
Eskort Sliced Cooked Ham MAP 125g,26.08,1.0,0.13,1,98282242.73999996,99.99965300057556,1592,C
Mister Sweets Mini Wine Gums 60g,26.06,2.0,0.12,2,98282268.79999997,99.999679515955,1593,C
Dry Wors Beef HBG P/kg,24.56,1.0,0.13,1,98282293.35999997,99.99970450512302,1594,C
Crème Soda 400ml,24.35,2.0,0.8,1,98282317.70999996,99.99972928062144,1595,C
Alb Sup Brown Seed Bread Low GI - 700g,23.99,1.0,0.7,1,98282341.69999996,99.99975368982913,1596,C
Kenny's Pork Crackling Kaiings Bacon per kg,23.71,0.0,0.0,1,98282365.40999995,99.99977781414403,1597,C
MI-Chakalaka Hot 410g,23.47,1.0,0.41,1,98282388.87999995,99.99980169426509,1598,C
Soft Drink Pine Nut 2L,22.6,1.0,1.0,1,98282411.47999994,99.99982468918354,1599,C
Cold Meat Brawn Selection P/Kg,21.73,1.0,1.0,1,98282433.20999995,99.9998467988994,1600,C
Transport Zone 1 : 0 - 5 KM,21.3,1.0,1.0,1,98282454.50999995,99.99986847110131,1601,C
Gold Medal Pork Sausages per kg RW,18.5,0.0,0.0,1,98282473.00999995,99.99988729437527,1602,C
Tastic Parboiled Rice 500g,15.99,1.0,0.5,1,98282488.99999994,99.9999035637888,1603,C
Soft Drink Sprite 1Lt,14.77,1.0,1.0,1,98282503.76999994,99.99991859188374,1604,C
Standard Buns 3s,13.03,1.0,0.3,1,98282516.79999994,99.99993184957346,1605,C
Soft Drinks Twizza Iron Brew 2 litre,12.17,1.0,2.0,1,98282528.96999994,99.99994423223531,1606,C
Non Stock - Subscriptions,12.04,14.0,0.0,14,98282541.00999995,99.99995648262549,1607,C
"Clover Danao Yoghurt Trop/Fruit, Smooth 330ml",11.3,1.0,1.0,1,98282552.30999994,99.99996798008472,1608,C
RTE: Greek Salad,8.76,1.0,0.13,1,98282561.06999995,99.99997689315931,1609,C
Eskort Crumbed Pork Schnitzel P/Kg,8.49,0.0,0.0,1,98282569.55999994,99.99998553151585,1610,C
Red Viennas Loose per kg RW STOPPED,6.02,7.0,7.0,7,98282575.57999994,99.99999165671095,1611,C
Lay's Chips Salted 200g,5.15,1.0,0.25,1,98282580.72999994,99.99999689670342,1612,C
Straws,1.72,2.0,0.0,2,98282582.44999994,99.99999864675917,1613,C
Bags Polyethylene Vacuum 100 Micron Clear 300 x 40,0.86,1.0,0.01,1,98282583.30999994,99.99999952178703,1614,C
SpringBOX Cooler,0.47,47.0,0.0,7,98282583.77999994,99.99999999999994,1615,C
